id,clave,name,nacionalidad,designador_iata,linea_ferrea,clavetransporte_id/id
cfd_mx_traslado.cartaporte_estaciones_EF1874,EF1874,Aguilar,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1875,EF1875,Cumbre,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1876,EF1876,Caballo,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1877,EF1877,Bellavista,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1878,EF1878,Aguaje,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1879,EF1879,Riba,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1880,EF1880,Cuevitas,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1881,EF1881,Rucio,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1882,EF1882,Santa Rosa,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1883,EF1883,Maya Ortiz,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1884,EF1884,San Diego,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1885,EF1885,Achondo,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1886,EF1886,Colonia Madero,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1887,EF1887,Nuevo Casas Grandes,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1888,EF1888,Guzman,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1889,EF1889,San Blas,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1890,EF1890,Barreal,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1891,EF1891,Placa KM. QA-490,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1892,EF1892,Médanos,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1893,EF1893,Mezquite,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1894,EF1894,Sapello,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1895,EF1895,Méndez,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1896,EF1896,Ciudad Juárez,México,,QA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1897,EF1897,Piedras Negras,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1898,EF1898,Fuente,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1899,EF1899,Cantú,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1900,EF1900,Rio Escondido,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1901,EF1901,Placa KM. R-29,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1902,EF1902,Navas,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1903,EF1903,Allende,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1904,EF1904,Los Rosales,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1905,EF1905,Calatrava,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1906,EF1906,Las Blancas,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1907,EF1907,Peyotes,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1908,EF1908,Silencio,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1909,EF1909,Puente Negro,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1910,EF1910,Blanco,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1911,EF1911,Sabinas,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1912,EF1912,Mezquital,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1913,EF1913,San Fernando,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1914,EF1914,Barroteran,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1915,EF1915,Aura,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1916,EF1916,Lechuguilla,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1917,EF1917,Obayos,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1918,EF1918,Manuel M. Rodriguez,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1919,EF1919,Hermanas,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1920,EF1920,Tapado,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1921,EF1921,Adjuntas,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1922,EF1922,Agustín Espinoza,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1923,EF1923,Ciudad Frontera,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1924,EF1924,Fierro,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1925,EF1925,Dolomita,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1926,EF1926,Castaño,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1927,EF1927,Bocatoche,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1928,EF1928,Gloria,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1929,EF1929,Dezago,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1930,EF1930,Bajan,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1931,EF1931,Joya,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1932,EF1932,Sierra Azul,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1933,EF1933,Espinazo,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1934,EF1934,La Popa,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1935,EF1935,General Coss,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1936,EF1936,Carlos Pereyra,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1937,EF1937,Anhelo,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1938,EF1938,Bravo,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1939,EF1939,Mesillas,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1940,EF1940,Roca,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1941,EF1941,Los Ixtles,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1942,EF1942,Higo,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1943,EF1943,Zertuche,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1944,EF1944,Rio,México,,R,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1945,EF1945,Morelos,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1946,EF1946,Zaragoza,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1947,EF1947,Dávila,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1948,EF1948,Nogalera,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1949,EF1949,Teresita,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1950,EF1950,Borrados,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1951,EF1951,Trasquilla,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1952,EF1952,San Carlos,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1953,EF1953,Nueva Palestina,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1954,EF1954,El Pilar,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1955,EF1955,Cuevitas,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1956,EF1956,Ciudad Acura,México,,RA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1957,EF1957,Rosita,México,,RB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1958,EF1958,Las Esperanzas,México,,RC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1959,EF1959,Mota,México,,RC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1960,EF1960,Ranchería,México,,RC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1961,EF1961,El Cedro,México,,RC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1962,EF1962,Palau,México,,RC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1963,EF1963,Zamora,México,,RC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1964,EF1964,Muzquiz,México,,RC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1965,EF1965,Pozuelos,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1966,EF1966,Manuel Aguirre,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1967,EF1967,Nadadores,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1968,EF1968,Águila,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1969,EF1969,Celemania,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1970,EF1970,Polka,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1971,EF1971,Lamadrid,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1972,EF1972,Boquillas,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1973,EF1973,Placa KM. AD-59,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1974,EF1974,Cuatro Ciénegas,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1975,EF1975,Placa KM. RD-76,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1976,EF1976,Divisadero,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1977,EF1977,Doblones,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1978,EF1978,Socorro,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1979,EF1979,Los Belloc,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1980,EF1980,Juncal,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1981,EF1981,Zacatosa,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1982,EF1982,Arocha,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1983,EF1983,Las Monjas,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1984,EF1984,Magueyal,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1985,EF1985,La Curva,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1986,EF1986,La Víbora,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1987,EF1987,Pedro Ortegón,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1988,EF1988,Patrimonio,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1989,EF1989,Americanos,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1990,EF1990,El Rey,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1991,EF1991,Avante Ahmsa,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1992,EF1992,Presa,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1993,EF1993,El Oro,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1994,EF1994,Rincón,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1995,EF1995,Estanque,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1996,EF1996,Quimbalete,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1997,EF1997,Escape Carrillo,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1998,EF1998,Carrillo,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1999,EF1999,La Morita,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2000,EF2000,Mercurio,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2001,EF2001,Lorenzo,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2002,EF2002,La India,México,,RD,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2003,EF2003,Agujita,México,,RF,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2004,EF2004,Cloete,México,,RG,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2005,EF2005,Palau,México,,RH,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2006,EF2006,La Puerta,México,,RK,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2007,EF2007,Sierra Mojada,México,,RK,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2008,EF2008,Martin G. Rodriguez,México,,RL,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2009,EF2009,Química El Rey,México,,RL,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2010,EF2010,Tenayuca,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2011,EF2011,Espuela La Villa,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2012,EF2012,Xalostoc,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2013,EF2013,Ecatepec,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2014,EF2014,Tepexpan,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2015,EF2015,Xometla,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2016,EF2016,Teotihuacán,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2017,EF2017,Otumba Mexicano,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2018,EF2018,La Palma,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2019,EF2019,Ometusco,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2020,EF2020,Xala,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2021,EF2021,Irolo Mexicano,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2022,EF2022,Acopinalco,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2023,EF2023,Apan,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2024,EF2024,Tetlepayac,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2025,EF2025,Soltepec,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2026,EF2026,Cobrito,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2027,EF2027,Calderon Norte,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2028,EF2028,Calderon Sur,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2029,EF2029,Guadalupe,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2030,EF2030,Muroz,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2031,EF2031,Apizaco,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2032,EF2032,Tocha,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2033,EF2033,Acocotla,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2034,EF2034,Huamatlan,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2035,EF2035,Tamariz,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2036,EF2036,San Marcos,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2037,EF2037,Moctezuma,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2038,EF2038,Rinconada,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2039,EF2039,Aljibes,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2040,EF2040,San Juan Atenco,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2041,EF2041,San Andrés,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2042,EF2042,San Pedro,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2043,EF2043,Santa Maria Techicalco,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2044,EF2044,Jesus de Nazareno,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2045,EF2045,Los Reyes,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2046,EF2046,Esperanza,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2047,EF2047,Boca del Monte,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2048,EF2048,Galera,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2049,EF2049,Alta Luz,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2050,EF2050,Bota,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2051,EF2051,Maltrata,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2052,EF2052,Balastrera,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2053,EF2053,Encinar,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2054,EF2054,Santa Rosa,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2055,EF2055,Nogales,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2056,EF2056,Rio Blanco,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2057,EF2057,Orizaba,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2058,EF2058,Molino,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2059,EF2059,Sumidero,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2060,EF2060,Metlac,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2061,EF2061,Fortín,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2062,EF2062,Córdoba,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2063,EF2063,Peruela,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2064,EF2064,Paraje Nuevo,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2065,EF2065,Potrero,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2066,EF2066,Atoyac,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2067,EF2067,San Alejo,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2068,EF2068,Las Palomas,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2069,EF2069,Paso del Macho,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2070,EF2070,Camarón,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2071,EF2071,Mata de Agua,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2072,EF2072,Soledad,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2073,EF2073,Manlio Favio Altamirano,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2074,EF2074,Mata Loma,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2075,EF2075,Santa Rita,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2076,EF2076,Tejería,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2077,EF2077,El Laurelal,México,,S,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2078,EF2078,Santa Cruz,México,,SA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2079,EF2079,Santa Ana,México,,SA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2080,EF2080,Teolocholco,México,,SA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2081,EF2081,Zacatelco,México,,SA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2082,EF2082,Panzacola,México,,SA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2083,EF2083,San Antonio Soledad,México,,SC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2084,EF2084,La Cañada Morelos,México,,SC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2085,EF2085,Puente Colorado,México,,SC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2086,EF2086,Vaquería I,México,,SC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2087,EF2087,Huaxtitla,México,,SC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2088,EF2088,Acultzingo,México,,SC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2089,EF2089,Mezquite,México,,SC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2090,EF2090,Tecamalucan,México,,SC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2091,EF2091,Encinar,México,,SC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2092,EF2092,Tecámac,México,,SH,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2093,EF2093,Nogales,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2094,EF2094,Encina,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2095,EF2095,Agua Zarca,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2096,EF2096,Casita,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2097,EF2097,Cumeral,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2098,EF2098,Imuris,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2099,EF2099,Pierson,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2100,EF2100,Magdalena,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2101,EF2101,Santa Ana,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2102,EF2102,Llano,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2103,EF2103,Noria,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2104,EF2104,Benjamin Hill,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2105,EF2105,Querosabi,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2106,EF2106,Camou,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2107,EF2107,Poza,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2108,EF2108,Carbo,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2109,EF2109,Selva,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2110,EF2110,Pesquería,México,,T,cartaporte_clavetransporte_04
