id,clave,name
cfd_mx_traslado.cartaporte_materialpeligroso_M1152,M1152,"ALDEHÍDOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1153,M1153,BENZALDEHÍDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1154,M1154,CLOROPRENO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1155,M1155,"LÍQUIDO INFLAMABLE, TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1156,M1156,"LÍQUIDO INFLAMABLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1157,M1157,HIERRO PENTACARBONILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1158,M1158,"ALQUITRANES LÍQUIDOS, incluso los aglomerantes para carreteras y los asfaltos rebajados"
cfd_mx_traslado.cartaporte_materialpeligroso_M1159,M1159,"CELULOIDE en bloques, barras, rollos, hojas, tubos, etc., excepto los desechos"
cfd_mx_traslado.cartaporte_materialpeligroso_M1160,M1160,"NAFTENATOS DE COBALTO, EN POLVO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1161,M1161,"CELULOIDE, DESECHOS DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M1162,M1162,DIAMIDA DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1163,M1163,"PLÁSTICOS A BASE DE NITROCELULOSA QUE EXPERIMENTAN CALENTAMIENTO ESPONTÁNEO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1164,M1164,"CIRCONIO EN POLVO, SECO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1165,M1165,"CIRCONIO SECO, en láminas, tiras
oalambre"
cfd_mx_traslado.cartaporte_materialpeligroso_M1166,M1166,HIDRURO DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1167,M1167,FOSFURO DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1168,M1168,FOSFURO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1169,M1169,FOSFURO DE ESTRONCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1170,M1170,PERÓXIDO DE HIDRÓGENO EN SOLUCIÓN ACUOSA con un mínimo del 20 % pero no más del 60 % de peróxido de hidrógeno (estabilizada según sea necesario)
cfd_mx_traslado.cartaporte_materialpeligroso_M1171,M1171,"PERÓXIDO DE HIDRÓGENO ESTABILIZADO, o PERÓXIDO DE HIDRÓGENO EN SOLUCIÓN ACUOSA ESTABILIZADA con más del 60 % de peróxido de hidrógeno"
cfd_mx_traslado.cartaporte_materialpeligroso_M1172,M1172,"MUNICIONES TÓXICAS NO EXPLOSIVAS, sin carga dispersora ni carga expulsora, sin cebo"
cfd_mx_traslado.cartaporte_materialpeligroso_M1173,M1173,"MUNICIONES LACRIMÓGENAS NO EXPLOSIVAS, sin carga dispersora ni carga expulsora, sin cebo"
cfd_mx_traslado.cartaporte_materialpeligroso_M1174,M1174,CLOROANILINAS SÓLIDAS
cfd_mx_traslado.cartaporte_materialpeligroso_M1175,M1175,CLOROANILINAS LÍQUIDAS
cfd_mx_traslado.cartaporte_materialpeligroso_M1176,M1176,CLOROFENOLES SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1177,M1177,CLOROFENOLES LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1178,M1178,ÁCIDO CRESÍLICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1179,M1179,EPICLORHIDRINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1180,M1180,"MERCURIO, COMPUESTO LÍQUIDO DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1181,M1181,"MERCURIO, COMPUESTO SÓLIDO DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1182,M1182,"FENILMERCURIO, COMPUESTO DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1183,M1183,ARSENITO DE SODIO SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1184,M1184,"BOMBAS FUMÍGENAS NO EXPLOSIVAS que contienen un líquido corrosivo, sin dispositivo de cebado"
cfd_mx_traslado.cartaporte_materialpeligroso_M1185,M1185,HIDRAZINA ANHIDRA
cfd_mx_traslado.cartaporte_materialpeligroso_M1186,M1186,"HIDRAZINA EN SOLUCIÓN ACUOSA con más del 37 %, en masa, de hidrazina"
cfd_mx_traslado.cartaporte_materialpeligroso_M1187,M1187,"ÁCIDO NÍTRICO, excepto el ácido nítrico fumante rojo, con más del 70 % ácido nítrico"
cfd_mx_traslado.cartaporte_materialpeligroso_M1188,M1188,"ÁCIDO NÍTRICO, excepto el ácido nítrico fumante rojo, con un mínimo del 65 % pero no más del 70 % de ácido nítrico"
cfd_mx_traslado.cartaporte_materialpeligroso_M1189,M1189,"ÁCIDO NÍTRICO, excepto el ácido nítrico fumante rojo, con menos del 65 % de ácido nítrico"
cfd_mx_traslado.cartaporte_materialpeligroso_M1190,M1190,ÁCIDO NÍTRICO FUMANTE ROJO
cfd_mx_traslado.cartaporte_materialpeligroso_M1191,M1191,MONÓXIDO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1192,M1192,"HIDRÓGENO Y METANO, MEZCLA COMPRIMIDA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M1193,M1193,"1,1,1-TRIFLUOROETANO (GAS REFRIGERANTE R 143a)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1194,M1194,XENÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1195,M1195,"RECIPIENTES PEQUEÑOS QUE CONTIENEN GAS, (CARTUCHOS DE GAS) sin dispositivo de descarga, irrellenables"
cfd_mx_traslado.cartaporte_materialpeligroso_M1196,M1196,DINITROTOLUENOS LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1197,M1197,"2,2-DIMETILPROPANO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1198,M1198,ISOBUTIRALDEHÍDO (ALDEHÍDO ISOBUTÍRICO)
cfd_mx_traslado.cartaporte_materialpeligroso_M1199,M1199,CIMENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1200,M1200,DICLOROPROPENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1201,M1201,DICICLOPENTADIENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1202,M1202,DIETILBENCENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1203,M1203,"DIISOBUTILENO, COMPUESTOS ISOMÉRICOS DEL"
cfd_mx_traslado.cartaporte_materialpeligroso_M1204,M1204,2-DIMETILAMINOETANOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1205,M1205,DIPENTENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1206,M1206,ALCOHOL METILAMÍLICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1207,M1207,MORFOLINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1208,M1208,ESTIRENO MONÓMERO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1209,M1209,TETRAHIDROFURANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1210,M1210,TRIPROPILENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1211,M1211,VALERILALDEHÍDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1212,M1212,"NITROCELULOSA EN
SOLUCIÓN INFLAMABLE con un máximo del 12,6 %, en masa, de nitrógeno y un máximo del 55 % de nitrocelulosa"
cfd_mx_traslado.cartaporte_materialpeligroso_M1213,M1213,ABONOS A BASE DE NITRATO DE AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1214,M1214,ABONOS A BASE DE NITRATO DE AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1215,M1215,"AMONIACO EN SOLUCIÓN acuosa de densidad relativa inferior a 0,880 a 15 °C, con más del 35 % pero no más del 50 % de amoniaco"
cfd_mx_traslado.cartaporte_materialpeligroso_M1216,M1216,ACRILAMIDA SÓLIDA
cfd_mx_traslado.cartaporte_materialpeligroso_M1217,M1217,CLORAL ANHIDRO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1218,M1218,CRESOLES LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1219,M1219,alfa-NAFTILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1220,M1220,DIISOCIANATO DE TOLUENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1221,M1221,DIETILENTRIAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1222,M1222,CLORURO DE HIDRÓGENO LÍQUIDO REFRIGERADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1223,M1223,DIÓXIDO DE CARBONO LÍQUIDO REFRIGERADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1224,M1224,ARSINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1225,M1225,DICLOROSILANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1226,M1226,"DIFLUORURO DE OXÍGENO, COMPRIMIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1227,M1227,FLUORURO DE SULFURILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1228,M1228,GERMANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1229,M1229,"HEXAFLUOROETANO
(GAS REFRIGERANTE R 116)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1230,M1230,HEXAFLUORURO DE SELENIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1231,M1231,HEXAFLUORURO DE TELURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1232,M1232,HEXAFLUORURO DE TUNGSTENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1233,M1233,YODURO DE HIDRÓGENO ANHIDRO
cfd_mx_traslado.cartaporte_materialpeligroso_M1234,M1234,PENTAFLUORURO DE FÓSFORO
cfd_mx_traslado.cartaporte_materialpeligroso_M1235,M1235,FOSFANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1236,M1236,PROPADIENO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1237,M1237,ÓXIDO NITROSO LÍQUIDO REFRIGERADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1238,M1238,SELENIURO DE HIDRÓGENO ANHIDRO
cfd_mx_traslado.cartaporte_materialpeligroso_M1239,M1239,SILANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1240,M1240,SULFURO DE CARBONILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1241,M1241,ADIPONITRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1242,M1242,"ISOCIANATOS TÓXICOS, N.E.P. o ISOCIANATOS EN SOLUCIÓN, TÓXICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1243,M1243,HIPOCLORITO DE CALCIO EN MEZCLA SECA con más del 10 % pero no más del 39 % de cloro activo
cfd_mx_traslado.cartaporte_materialpeligroso_M1244,M1244,FORMALDEHÍDO EN SOLUCIÓN con un mínimo del 25 % de formaldehído
cfd_mx_traslado.cartaporte_materialpeligroso_M1245,M1245,"MANEB o PREPARADOS DE MANEB, con un mínimo del 60 % de maneb"
cfd_mx_traslado.cartaporte_materialpeligroso_M1246,M1246,POLÍMERO EN BOLITAS DILATABLES que desprenden vapores inflamables
cfd_mx_traslado.cartaporte_materialpeligroso_M1247,M1247,"AMIANTO, ANFIBOL (amosita, tremolita, actinolita, antofilita, crocidolita)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1248,M1248,PARAFORMALDEHÍDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1249,M1249,"ANHÍDRIDO FTÁLICO con más del 0,05 % de anhídrido maleico"
cfd_mx_traslado.cartaporte_materialpeligroso_M1250,M1250,ANHÍDRIDO MALEICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1251,M1251,ANHÍDRIDO MALEICO FUNDIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1252,M1252,HARINA DE PESCADO (DESECHOS DE PESCADO) ESTABILIZADA
cfd_mx_traslado.cartaporte_materialpeligroso_M1253,M1253,"TORTA OLEAGINOSA con un máximo del 1,5 % de aceite y un máximo del 11 % de humedad"
cfd_mx_traslado.cartaporte_materialpeligroso_M1254,M1254,ÁCIDO ACRÍLICO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1255,M1255,ÉTER ALILGLICIDÍLICO (ALIL GLICIDIL ÉTER)
cfd_mx_traslado.cartaporte_materialpeligroso_M1256,M1256,ANISOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1257,M1257,BENZONITRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1258,M1258,"CLORURO DE
BENCENOSULFONILO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1259,M1259,BENZOTRICLORURO
cfd_mx_traslado.cartaporte_materialpeligroso_M1260,M1260,METACRILATO DE n-BUTILO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1261,M1261,2-CLOROETANAL
cfd_mx_traslado.cartaporte_materialpeligroso_M1262,M1262,CLOROANISIDINAS
cfd_mx_traslado.cartaporte_materialpeligroso_M1263,M1263,CLOROBENZO-TRIFLUORUROS
cfd_mx_traslado.cartaporte_materialpeligroso_M1264,M1264,"CLORUROS DE
CLOROBENCILO, LÍQUIDOS"
cfd_mx_traslado.cartaporte_materialpeligroso_M1265,M1265,"ISOCIANATO DE 3-CLORO-4- METILFENILO, LÍQUIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1266,M1266,CLORONITROANILINAS
cfd_mx_traslado.cartaporte_materialpeligroso_M1267,M1267,CLOROTOLUENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1268,M1268,CLOROTOLUIDINAS SÓLIDAS
cfd_mx_traslado.cartaporte_materialpeligroso_M1269,M1269,ÁCIDO CROMOSULFÚRICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1270,M1270,CICLOHEPTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1271,M1271,CICLOHEPTENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1272,M1272,ACETATO DE CICLOHEXILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1273,M1273,CICLOPENTANOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1274,M1274,CICLOPENTANONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1275,M1275,CICLOPENTENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1276,M1276,n-DECANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1277,M1277,DI-n-BUTILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1278,M1278,ÉTER DICLORODIMETÍLICO SIMÉTRICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1279,M1279,ISOCIANATOS DE DICLOROFENILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1280,M1280,"BICICLO[2.2.1]HEPTA-2,5-DIENO ESTABILIZADO (2,5- NORBORNADIENO ESTABILIZADO)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1281,M1281,"1,2-DIMETOXIETANO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1282,M1282,"N,N-DIMETILANILINA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1283,M1283,FÓSFOROS RESISTENTES AL VIENTO
cfd_mx_traslado.cartaporte_materialpeligroso_M1284,M1284,CICLOHEXENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1285,M1285,POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1286,M1286,"1,2-PROPILENDIAMINA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1287,M1287,TRIETILENTETRAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1288,M1288,TRIPROPILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1289,M1289,XILENOLES SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1290,M1290,"CLORURO DE
DIMETILCARBAMOÍLO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1291,M1291,DIMETILCICLOHEXANOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1292,M1292,"N,N-DIMETIL-
CICLOHEXILAMINA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1293,M1293,"N,N-DIMETILFORMAMIDA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1294,M1294,"N,N-DIMETILPROPILAMINA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1295,M1295,"CLORURO DE
DIMETILTIOFOSFORILO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1296,M1296,"3,3'-IMINOBISPROPILAMINA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1297,M1297,ETILAMINA EN SOLUCIÓN ACUOSA con un mínimo del 50 % pero no más del 70 % de etilamina
cfd_mx_traslado.cartaporte_materialpeligroso_M1298,M1298,ETILAMILCETONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1299,M1299,N-ETILANILINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1300,M1300,2-ETILANILINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1301,M1301,N-ETIL-N-BENCILANILINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1302,M1302,2-ETILBUTANOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1303,M1303,2-ETILHEXILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1304,M1304,METACRILATO DE ETILO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1305,M1305,n-HEPTENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1306,M1306,HEXACLOROBUTADIENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1307,M1307,HEXAMETILENDIAMINA SÓLIDA
cfd_mx_traslado.cartaporte_materialpeligroso_M1308,M1308,DIISOCIANATO DE HEXAMETILENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1309,M1309,HEXANOLES
cfd_mx_traslado.cartaporte_materialpeligroso_M1310,M1310,METACRILATO DE ISOBUTILO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1311,M1311,ISOBUTIRONITRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1312,M1312,ISOCIANATOBENZOTRI- FLUORUROS
cfd_mx_traslado.cartaporte_materialpeligroso_M1313,M1313,PENTAMETILHEPTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1314,M1314,ISOHEPTENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1315,M1315,ISOHEXENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1316,M1316,ISOFORONDIAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1317,M1317,DIISOCIANATO DE ISOFORONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1318,M1318,"PLOMO, COMPUESTO DE, SOLUBLE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1319,M1319,4-METIL-4-METOXIPENTAN-2- ONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1320,M1320,N-METILANILINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1321,M1321,CLOROACETATO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1322,M1322,METILCICLOHEXANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1323,M1323,METILCICLOHEXANONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1324,M1324,METILCICLOPENTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1325,M1325,DICLOROACETATO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1326,M1326,2-METIL-5-ETILPIRIDINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1327,M1327,2-METILFURANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1328,M1328,5-METIL-2-HEXANONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1329,M1329,ISOPROPENILBENCENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1330,M1330,NAFTALENO FUNDIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1331,M1331,"ÁCIDO
NITROBENCENOSULFÓNICO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1332,M1332,NITROBENZO-TRIFLUORUROS LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1333,M1333,3-NITRO-4-CLORO- BENZOTRIFLUORURO
cfd_mx_traslado.cartaporte_materialpeligroso_M1334,M1334,ÁCIDO NITROSILSULFÚRICO LÍQUIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1335,M1335,OCTADIENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1336,M1336,"PENTANO-2,4-DIENO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1337,M1337,FENETIDINAS
cfd_mx_traslado.cartaporte_materialpeligroso_M1338,M1338,FENOL FUNDIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1339,M1339,PICOLINAS
cfd_mx_traslado.cartaporte_materialpeligroso_M1340,M1340,DIFENILOS POLICLORADOS LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1341,M1341,CUPROCIANURO DE SODIO SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1342,M1342,CUPROCIANURO DE SODIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1343,M1343,HIDROGENOSULFURO DE SODIO con menos del 25 % de agua de cristalización
cfd_mx_traslado.cartaporte_materialpeligroso_M1344,M1344,"HIDROCARBUROS TERPÉNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1345,M1345,TETRAETILENPENTAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1346,M1346,TRICLOROBENCENOS LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1347,M1347,TRICLOROBUTENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1348,M1348,FOSFITO DE TRIETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1349,M1349,TRIISOBUTILENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1350,M1350,"1,3,5-TRIMETILBENCENO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1351,M1351,TRIMETILCICLO-HEXILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1352,M1352,TRIMETILHEXAMETILEN- DIAMINAS
cfd_mx_traslado.cartaporte_materialpeligroso_M1353,M1353,DIISOCIANATO DE TRIMETILHEXAMETILENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1354,M1354,FOSFITO DE TRIMETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1355,M1355,UNDECANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1356,M1356,CLORURO DE CINC ANHIDRO
cfd_mx_traslado.cartaporte_materialpeligroso_M1357,M1357,ACETALDOXIMA
cfd_mx_traslado.cartaporte_materialpeligroso_M1358,M1358,ACETATO DE ALILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1359,M1359,ALILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1360,M1360,ALIL ETIL ÉTER
cfd_mx_traslado.cartaporte_materialpeligroso_M1361,M1361,FORMIATO DE ALILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1362,M1362,FENILMERCAPTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1363,M1363,BENZOTRIFLUORURO
cfd_mx_traslado.cartaporte_materialpeligroso_M1364,M1364,2-BROMOBUTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1365,M1365,2-BROMOETIL ETIL ÉTER
cfd_mx_traslado.cartaporte_materialpeligroso_M1366,M1366,1-BROMO-3-METILBUTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1367,M1367,BROMOMETILPROPANOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1368,M1368,2-BROMOPENTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1369,M1369,BROMOPROPANOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1370,M1370,3-BROMOPROPINO
cfd_mx_traslado.cartaporte_materialpeligroso_M1371,M1371,BUTANODIONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1372,M1372,BUTILMERCAPTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1373,M1373,ACRILATOS DE BUTILO ESTABILIZADOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1374,M1374,BUTIL METIL ÉTER
cfd_mx_traslado.cartaporte_materialpeligroso_M1375,M1375,NITRITOS DE BUTILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1376,M1376,BUTIL VINIL ÉTER ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1377,M1377,CLORURO DE BUTIRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1378,M1378,CLOROMETIL ÉTIL ÉTER
cfd_mx_traslado.cartaporte_materialpeligroso_M1379,M1379,2-CLOROPROPANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1380,M1380,CICLOHEXILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1381,M1381,CICLOOCTATETRAENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1382,M1382,DIALILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1383,M1383,DIALIL ÉTER
cfd_mx_traslado.cartaporte_materialpeligroso_M1384,M1384,DIISOBUTILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1385,M1385,"1,1-DICLOROETANO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1386,M1386,ETILMERCAPTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1387,M1387,n-PROPILBENCENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1388,M1388,CARBONATO DE DIETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1389,M1389,alfa-METILVALERALDEHÍDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1390,M1390,alfa-PINENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1391,M1391,1-HEXENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1392,M1392,ISOPENTENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1393,M1393,"1,2-DI-(DIMETILAMINO) ETANO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1394,M1394,DIETOXIMETANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1395,M1395,"3,3-DIETOXIPROPENO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1396,M1396,SULFURO DE DIETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1397,M1397,"2,3-DIHIDROPIRANO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1398,M1398,"1,1-DIMETOXIETANO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1399,M1399,"2-
DIMETILAMINOACETONITRILO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1400,M1400,"1,3-DIMETILBUTILAMINA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1401,M1401,DIMETILDIETOXISILANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1402,M1402,DISULFURO DE DIMETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1403,M1403,DIMETILHIDRAZINA SIMÉTRICA
cfd_mx_traslado.cartaporte_materialpeligroso_M1404,M1404,DIPROPILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1405,M1405,ÉTER DI-n-PROPÍLICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1406,M1406,ISOBUTIRATO DE ETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1407,M1407,1-ETILPIPERIDINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1408,M1408,FLUOROBENCENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1409,M1409,FLUOROTOLUENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1410,M1410,FURANO
